,class id,filepaths,labels,data set,scientific name,histogram_index
960,426.0,train/RUFOUS TREPE/018.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,960
961,426.0,train/RUFOUS TREPE/120.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,961
962,426.0,train/RUFOUS TREPE/025.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,962
963,426.0,train/RUFOUS TREPE/029.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,963
964,426.0,train/RUFOUS TREPE/027.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,964
965,426.0,train/RUFOUS TREPE/050.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,965
966,426.0,train/RUFOUS TREPE/052.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,966
967,426.0,train/RUFOUS TREPE/021.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,967
968,426.0,train/RUFOUS TREPE/131.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,968
969,426.0,train/RUFOUS TREPE/023.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,969
970,426.0,train/RUFOUS TREPE/036.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,970
971,426.0,train/RUFOUS TREPE/037.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,971
972,426.0,train/RUFOUS TREPE/038.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,972
973,426.0,train/RUFOUS TREPE/039.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,973
974,426.0,train/RUFOUS TREPE/041.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,974
975,426.0,train/RUFOUS TREPE/042.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,975
976,426.0,train/RUFOUS TREPE/043.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,976
977,426.0,train/RUFOUS TREPE/044.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,977
978,426.0,train/RUFOUS TREPE/046.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,978
979,426.0,train/RUFOUS TREPE/047.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,979
980,426.0,train/RUFOUS TREPE/054.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,980
981,426.0,train/RUFOUS TREPE/055.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,981
982,426.0,train/RUFOUS TREPE/056.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,982
983,426.0,train/RUFOUS TREPE/057.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,983
984,426.0,train/RUFOUS TREPE/058.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,984
985,426.0,train/RUFOUS TREPE/059.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,985
986,426.0,train/RUFOUS TREPE/060.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,986
987,426.0,train/RUFOUS TREPE/061.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,987
988,426.0,train/RUFOUS TREPE/062.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,988
989,426.0,train/RUFOUS TREPE/063.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,989
990,426.0,train/RUFOUS TREPE/034.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,990
991,426.0,train/RUFOUS TREPE/033.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,991
992,426.0,train/RUFOUS TREPE/032.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,992
993,426.0,train/RUFOUS TREPE/049.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,993
994,426.0,train/RUFOUS TREPE/015.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,994
995,426.0,train/RUFOUS TREPE/051.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,995
996,426.0,train/RUFOUS TREPE/053.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,996
997,426.0,train/RUFOUS TREPE/024.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,997
998,426.0,train/RUFOUS TREPE/078.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,998
999,426.0,train/RUFOUS TREPE/108.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,999
1000,426.0,train/RUFOUS TREPE/128.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1000
1001,426.0,train/RUFOUS TREPE/077.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1001
1002,426.0,train/RUFOUS TREPE/122.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1002
1003,426.0,train/RUFOUS TREPE/079.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1003
1004,426.0,train/RUFOUS TREPE/073.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1004
1005,426.0,train/RUFOUS TREPE/082.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1005
1006,426.0,train/RUFOUS TREPE/075.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1006
1007,426.0,train/RUFOUS TREPE/094.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1007
1008,426.0,train/RUFOUS TREPE/130.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1008
1009,426.0,train/RUFOUS TREPE/080.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1009
1010,426.0,train/RUFOUS TREPE/068.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1010
1011,426.0,train/RUFOUS TREPE/081.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1011
1012,426.0,train/RUFOUS TREPE/089.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1012
1013,426.0,train/RUFOUS TREPE/083.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1013
1014,426.0,train/RUFOUS TREPE/096.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1014
1015,426.0,train/RUFOUS TREPE/035.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1015
1016,426.0,train/RUFOUS TREPE/067.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1016
1017,426.0,train/RUFOUS TREPE/095.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1017
1018,426.0,train/RUFOUS TREPE/093.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1018
1019,426.0,train/RUFOUS TREPE/092.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1019
1020,426.0,train/RUFOUS TREPE/090.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1020
1021,426.0,train/RUFOUS TREPE/016.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1021
1022,426.0,train/RUFOUS TREPE/091.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1022
1023,426.0,train/RUFOUS TREPE/085.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1023
1024,426.0,train/RUFOUS TREPE/084.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1024
1025,426.0,train/RUFOUS TREPE/072.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1025
1026,426.0,train/RUFOUS TREPE/086.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1026
1027,426.0,train/RUFOUS TREPE/071.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1027
1028,426.0,train/RUFOUS TREPE/087.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1028
1029,426.0,train/RUFOUS TREPE/121.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1029
1030,426.0,train/RUFOUS TREPE/124.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1030
1031,426.0,train/RUFOUS TREPE/069.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1031
1032,426.0,train/RUFOUS TREPE/129.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1032
1033,426.0,train/RUFOUS TREPE/088.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1033
1034,426.0,train/RUFOUS TREPE/109.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1034
1035,426.0,train/RUFOUS TREPE/110.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1035
1036,426.0,train/RUFOUS TREPE/111.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1036
1037,426.0,train/RUFOUS TREPE/112.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1037
1038,426.0,train/RUFOUS TREPE/113.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1038
1039,426.0,train/RUFOUS TREPE/114.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1039
1040,426.0,train/RUFOUS TREPE/019.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1040
1041,426.0,train/RUFOUS TREPE/115.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1041
1042,426.0,train/RUFOUS TREPE/117.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1042
1043,426.0,train/RUFOUS TREPE/097.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1043
1044,426.0,train/RUFOUS TREPE/103.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1044
1045,426.0,train/RUFOUS TREPE/104.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1045
1046,426.0,train/RUFOUS TREPE/102.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1046
1047,426.0,train/RUFOUS TREPE/106.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1047
1048,426.0,train/RUFOUS TREPE/125.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1048
1049,426.0,train/RUFOUS TREPE/127.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1049
1050,426.0,train/RUFOUS TREPE/066.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1050
1051,426.0,train/RUFOUS TREPE/100.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1051
1052,426.0,train/RUFOUS TREPE/070.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1052
1053,426.0,train/RUFOUS TREPE/101.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1053
1054,426.0,train/RUFOUS TREPE/099.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1054
1055,426.0,train/RUFOUS TREPE/048.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1055
1056,426.0,train/RUFOUS TREPE/123.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1056
1057,426.0,train/RUFOUS TREPE/118.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1057
1058,426.0,train/RUFOUS TREPE/074.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1058
1059,426.0,train/RUFOUS TREPE/076.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1059
1060,426.0,train/RUFOUS TREPE/105.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1060
1061,426.0,train/RUFOUS TREPE/107.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1061
1062,426.0,train/RUFOUS TREPE/098.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1062
1063,426.0,train/RUFOUS TREPE/126.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1063
1064,426.0,train/RUFOUS TREPE/146.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1064
1065,426.0,train/RUFOUS TREPE/040.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1065
1066,426.0,train/RUFOUS TREPE/224.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1066
1067,426.0,train/RUFOUS TREPE/198.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1067
1068,426.0,train/RUFOUS TREPE/134.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1068
1069,426.0,train/RUFOUS TREPE/237.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1069
1070,426.0,train/RUFOUS TREPE/135.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1070
1071,426.0,train/RUFOUS TREPE/136.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1071
1072,426.0,train/RUFOUS TREPE/137.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1072
1073,426.0,train/RUFOUS TREPE/138.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1073
1074,426.0,train/RUFOUS TREPE/139.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1074
1075,426.0,train/RUFOUS TREPE/142.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1075
1076,426.0,train/RUFOUS TREPE/143.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1076
1077,426.0,train/RUFOUS TREPE/144.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1077
1078,426.0,train/RUFOUS TREPE/145.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1078
1079,426.0,train/RUFOUS TREPE/255.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1079
1080,426.0,train/RUFOUS TREPE/152.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1080
1081,426.0,train/RUFOUS TREPE/153.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1081
1082,426.0,train/RUFOUS TREPE/154.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1082
1083,426.0,train/RUFOUS TREPE/155.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1083
1084,426.0,train/RUFOUS TREPE/156.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1084
1085,426.0,train/RUFOUS TREPE/157.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1085
1086,426.0,train/RUFOUS TREPE/158.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1086
1087,426.0,train/RUFOUS TREPE/159.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1087
1088,426.0,train/RUFOUS TREPE/160.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1088
1089,426.0,train/RUFOUS TREPE/161.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1089
1090,426.0,train/RUFOUS TREPE/162.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1090
1091,426.0,train/RUFOUS TREPE/163.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1091
1092,426.0,train/RUFOUS TREPE/197.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1092
1093,426.0,train/RUFOUS TREPE/186.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1093
1094,426.0,train/RUFOUS TREPE/238.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1094
1095,426.0,train/RUFOUS TREPE/240.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1095
1096,426.0,train/RUFOUS TREPE/148.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1096
1097,426.0,train/RUFOUS TREPE/166.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1097
1098,426.0,train/RUFOUS TREPE/150.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1098
1099,426.0,train/RUFOUS TREPE/151.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1099
1100,426.0,train/RUFOUS TREPE/173.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1100
1101,426.0,train/RUFOUS TREPE/172.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1101
1102,426.0,train/RUFOUS TREPE/180.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1102
1103,426.0,train/RUFOUS TREPE/178.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1103
1104,426.0,train/RUFOUS TREPE/177.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1104
1105,426.0,train/RUFOUS TREPE/174.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1105
1106,426.0,train/RUFOUS TREPE/169.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1106
1107,426.0,train/RUFOUS TREPE/176.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1107
1108,426.0,train/RUFOUS TREPE/171.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1108
1109,426.0,train/RUFOUS TREPE/175.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1109
1110,426.0,train/RUFOUS TREPE/181.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1110
1111,426.0,train/RUFOUS TREPE/179.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1111
1112,426.0,train/RUFOUS TREPE/170.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1112
1113,426.0,train/RUFOUS TREPE/189.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1113
1114,426.0,train/RUFOUS TREPE/241.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1114
1115,426.0,train/RUFOUS TREPE/195.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1115
1116,426.0,train/RUFOUS TREPE/185.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1116
1117,426.0,train/RUFOUS TREPE/254.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1117
1118,426.0,train/RUFOUS TREPE/164.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1118
1119,426.0,train/RUFOUS TREPE/191.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1119
1120,426.0,train/RUFOUS TREPE/167.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1120
1121,426.0,train/RUFOUS TREPE/196.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1121
1122,426.0,train/RUFOUS TREPE/168.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1122
1123,426.0,train/RUFOUS TREPE/182.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1123
1124,426.0,train/RUFOUS TREPE/183.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1124
1125,426.0,train/RUFOUS TREPE/147.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1125
1126,426.0,train/RUFOUS TREPE/193.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1126
1127,426.0,train/RUFOUS TREPE/149.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1127
1128,426.0,train/RUFOUS TREPE/192.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1128
1129,426.0,train/RUFOUS TREPE/194.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1129
1130,426.0,train/RUFOUS TREPE/184.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1130
1131,426.0,train/RUFOUS TREPE/245.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1131
1132,426.0,train/RUFOUS TREPE/190.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1132
1133,426.0,train/RUFOUS TREPE/200.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1133
1134,426.0,train/RUFOUS TREPE/210.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1134
1135,426.0,train/RUFOUS TREPE/211.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1135
1136,426.0,train/RUFOUS TREPE/212.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1136
1137,426.0,train/RUFOUS TREPE/213.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1137
1138,426.0,train/RUFOUS TREPE/214.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1138
1139,426.0,train/RUFOUS TREPE/199.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1139
1140,426.0,train/RUFOUS TREPE/215.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1140
1141,426.0,train/RUFOUS TREPE/217.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1141
1142,426.0,train/RUFOUS TREPE/235.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1142
1143,426.0,train/RUFOUS TREPE/188.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1143
1144,426.0,train/RUFOUS TREPE/204.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1144
1145,426.0,train/RUFOUS TREPE/141.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1145
1146,426.0,train/RUFOUS TREPE/132.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1146
1147,426.0,train/RUFOUS TREPE/187.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1147
1148,426.0,train/RUFOUS TREPE/223.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1148
1149,426.0,train/RUFOUS TREPE/226.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1149
1150,426.0,train/RUFOUS TREPE/228.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1150
1151,426.0,train/RUFOUS TREPE/229.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1151
1152,426.0,train/RUFOUS TREPE/230.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1152
1153,426.0,train/RUFOUS TREPE/201.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1153
1154,426.0,train/RUFOUS TREPE/203.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1154
1155,426.0,train/RUFOUS TREPE/220.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1155
1156,426.0,train/RUFOUS TREPE/218.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1156
1157,426.0,train/RUFOUS TREPE/133.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1157
1158,426.0,train/RUFOUS TREPE/206.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1158
1159,426.0,train/RUFOUS TREPE/222.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1159
1160,426.0,train/RUFOUS TREPE/232.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1160
1161,426.0,train/RUFOUS TREPE/208.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1161
1162,426.0,train/RUFOUS TREPE/221.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1162
1163,426.0,train/RUFOUS TREPE/209.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1163
1164,426.0,train/RUFOUS TREPE/207.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1164
1165,426.0,train/RUFOUS TREPE/219.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1165
1166,426.0,train/RUFOUS TREPE/227.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1166
1167,426.0,train/RUFOUS TREPE/244.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1167
1168,426.0,train/RUFOUS TREPE/202.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1168
1169,426.0,train/RUFOUS TREPE/246.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1169
1170,426.0,train/RUFOUS TREPE/248.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1170
1171,426.0,train/RUFOUS TREPE/250.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1171
1172,426.0,train/RUFOUS TREPE/242.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1172
1173,426.0,train/RUFOUS TREPE/243.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1173
1174,426.0,train/RUFOUS TREPE/251.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1174
1175,426.0,train/RUFOUS TREPE/234.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1175
1176,426.0,train/RUFOUS TREPE/247.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1176
1177,426.0,train/RUFOUS TREPE/253.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1177
1178,426.0,train/RUFOUS TREPE/216.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1178
1179,426.0,train/RUFOUS TREPE/249.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1179
1180,426.0,train/RUFOUS TREPE/236.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1180
1181,426.0,train/RUFOUS TREPE/252.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1181
1182,426.0,train/RUFOUS TREPE/231.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1182
1183,426.0,train/RUFOUS TREPE/239.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1183
1184,426.0,train/RUFOUS TREPE/045.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1184
1185,426.0,train/RUFOUS TREPE/260.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1185
1186,426.0,train/RUFOUS TREPE/233.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1186
1187,426.0,train/RUFOUS TREPE/263.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1187
1188,426.0,train/RUFOUS TREPE/205.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1188
1189,426.0,train/RUFOUS TREPE/262.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1189
1190,426.0,train/RUFOUS TREPE/261.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1190
1191,426.0,train/RUFOUS TREPE/258.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1191
1192,426.0,train/RUFOUS TREPE/257.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1192
1193,426.0,train/RUFOUS TREPE/256.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1193
1194,426.0,train/RUFOUS TREPE/259.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1194
1195,426.0,train/RUFOUS TREPE/165.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1195
1196,426.0,train/RUFOUS TREPE/225.jpg,RUFOUS TREPE,train,DENDROCITTA VAGABUNDA,1196
1197,40.0,test/ASIAN GREEN BEE EATER/2.jpg,ASIAN GREEN BEE EATER,test,MEROPS ORIENTALIS,1197
